complaint_id,customer_id,complaint_type,complaint_date,status,resolution_days,priority
2568,9559,Network Issue,2025-05-19 04:51:58,Resolved,3,Critical
2569,25775,Refund Request,2025-02-24 16:50:16,In Progress,,Low
2570,35898,Customer Service,2023-04-20 15:26:02,Open,,Critical
2571,706,Refund Request,2026-04-07 17:00:00,Escalated,,Low
2572,46654,Porting Issue,2025-08-01 17:46:28,In Progress,,Medium
2573,8268,Porting Issue,2025-07-31 09:37:36,Escalated,,Medium
2574,43608,SIM Activation,2025-04-26 21:48:39,Escalated,,Medium
2575,26206,Wrong Plan Charged,2023-04-25 03:03:42,Escalated,,High
2576,46899,Slow Internet,2023-04-08 21:07:15,In Progress,,Critical
2577,48725,Slow Internet,2026-01-24 05:49:10,Escalated,,Critical
2578,2054,Customer Service,2024-02-06 10:46:18,Closed,5,Low
2579,22659,Data Not Working,2026-02-18 20:09:04,In Progress,,Medium
2580,32658,SIM Activation,2025-10-26 22:45:54,Open,,Medium
2581,28138,Recharge Failure,2023-05-20 01:51:46,Open,,High
2582,35565,Signal Not Available,2024-08-09 09:25:11,Resolved,8,Medium
2583,30800,SIM Activation,2024-01-13 00:48:10,In Progress,,High
2584,30282,Network Issue,2025-01-10 18:36:22,In Progress,,High
2585,2840,Call Drop,2024-11-15 10:02:01,Escalated,,Low
2586,36775,Customer Service,2024-06-06 06:17:14,Closed,8,Medium
2587,11442,Wrong Plan Charged,2024-09-11 13:42:14,In Progress,,Critical
2588,45135,Refund Request,2026-07-12 23:08:25,In Progress,,High
2589,1610,Signal Not Available,2023-11-27 10:41:29,Open,,Critical
2590,40293,Recharge Failure,2024-10-26 13:33:21,Resolved,4,High
2591,39009,Billing Dispute,2025-11-08 12:30:35,Escalated,,Low
2592,43593,Refund Request,2025-08-02 22:28:46,Escalated,,Medium
2593,43359,Signal Not Available,2023-09-18 04:45:04,Resolved,8,Critical
2594,36867,Slow Internet,2023-04-04 19:45:08,Closed,7,Medium
2595,11707,Customer Service,2023-03-19 08:46:51,Closed,0,Medium
2596,13436,Network Issue,2025-12-05 01:35:58,Open,,Low
2597,2911,Recharge Failure,2023-10-16 12:47:24,In Progress,,Critical
2598,29093,Signal Not Available,2025-12-02 10:44:04,Escalated,,Critical
2599,27906,Porting Issue,2025-11-20 11:47:01,Escalated,,Critical
2600,16214,Porting Issue,2023-03-31 02:03:52,Closed,0,Critical
2601,24838,Call Drop,2025-02-14 23:43:50,In Progress,,Low
2602,7564,Recharge Failure,2023-03-21 09:30:45,Resolved,8,Low
2603,18406,Network Issue,2025-02-15 11:07:14,Escalated,,Low
2604,2756,Signal Not Available,2023-07-19 22:58:13,Closed,4,Critical
2605,37406,Billing Dispute,2025-02-05 07:02:11,Resolved,15,High
2606,48006,Recharge Failure,2023-01-01 08:00:03,Escalated,,Medium
2607,28808,Billing Dispute,2026-01-09 08:41:25,Closed,6,Medium
2608,20218,Billing Dispute,2024-04-20 20:05:12,Resolved,14,High
2609,28179,Data Not Working,2024-02-26 16:32:18,Escalated,,Low
2610,6211,Call Drop,2026-05-30 01:26:37,Resolved,0,Medium
2611,36280,Billing Dispute,2025-03-07 04:32:17,In Progress,,Critical
2612,33466,SIM Activation,2024-02-29 08:38:24,Escalated,,Low
2613,45313,Porting Issue,2026-05-27 13:53:33,Escalated,,High
2614,37560,Porting Issue,2024-11-29 01:29:08,Closed,14,High
2615,28337,Refund Request,2025-03-03 14:15:38,Open,,Critical
2616,520,Porting Issue,2026-05-15 18:47:15,Escalated,,Medium
2617,13036,Data Not Working,2023-08-26 17:54:26,In Progress,,Low
2618,12700,Signal Not Available,2023-02-19 04:29:54,Escalated,,Low
2619,44326,Recharge Failure,2024-12-13 03:09:42,Resolved,10,Critical
2620,1938,Recharge Failure,2023-01-25 11:46:44,In Progress,,Medium
2621,5395,Refund Request,2026-02-08 18:06:07,In Progress,,Low
2622,583,Slow Internet,2023-03-10 04:45:36,Open,,Critical
2623,8559,Network Issue,2025-10-25 22:56:36,Escalated,,High
2624,16084,Wrong Plan Charged,2026-04-27 06:51:49,Escalated,,Critical
2625,40257,Call Drop,2024-09-17 21:26:00,Closed,13,Critical
2626,27612,Data Not Working,2023-04-06 20:35:19,Open,,Medium
2627,31710,Wrong Plan Charged,2025-02-08 03:50:05,Closed,9,Medium
2628,18260,Recharge Failure,2025-08-15 07:31:11,In Progress,,Medium
2629,7453,Call Drop,2026-02-09 08:56:15,In Progress,,Critical
2630,29654,Customer Service,2023-03-08 02:48:03,Open,,Medium
2631,43294,Call Drop,2023-04-12 17:14:18,Resolved,2,Critical
2632,47609,Call Drop,2025-05-18 18:25:46,Resolved,4,Low
2633,40357,Recharge Failure,2024-10-17 15:41:18,Closed,3,Critical
2634,24792,Call Drop,2025-09-11 04:51:04,Resolved,3,Low
2635,6131,Slow Internet,2024-11-01 05:45:44,In Progress,,Low
2636,15309,Call Drop,2025-05-30 08:45:27,Open,,High
2637,49426,Refund Request,2023-07-22 01:43:17,Escalated,,Low
2638,19760,Network Issue,2025-08-20 03:41:17,Open,,Critical
2639,31864,Billing Dispute,2023-02-13 04:57:56,Closed,13,Critical
2640,43794,Billing Dispute,2023-11-14 23:38:39,Open,,Critical
2641,19997,Slow Internet,2024-08-21 03:41:18,Open,,Low
2642,18922,Refund Request,2025-04-28 04:24:54,In Progress,,Critical
2643,21624,Porting Issue,2025-06-10 18:21:45,Resolved,5,Medium
2644,33850,Slow Internet,2025-01-02 21:29:05,Open,,High
2645,19891,Refund Request,2024-09-27 13:19:11,Escalated,,Low
2646,22349,Slow Internet,2025-11-11 20:45:51,Resolved,4,Critical
2647,31931,SIM Activation,2023-09-29 06:49:47,Open,,Critical
2648,31489,SIM Activation,2026-05-15 23:26:28,Open,,High
2649,9977,Data Not Working,2024-02-24 07:37:48,Closed,10,Critical
2650,10214,Billing Dispute,2025-06-26 23:24:29,Closed,1,Low
2651,21728,Recharge Failure,2024-05-30 03:58:05,Resolved,14,Low
2652,45348,Porting Issue,2025-05-20 04:50:58,Escalated,,Low
2653,31253,Call Drop,2023-10-24 23:39:42,In Progress,,Low
2654,18404,SIM Activation,2026-05-31 16:53:29,In Progress,,Medium
2655,45886,Customer Service,2023-01-11 13:33:35,Resolved,15,Critical
2656,39475,Recharge Failure,2025-04-22 01:14:48,Open,,Critical
2657,21759,SIM Activation,2026-07-28 06:53:25,Closed,6,High
2658,5770,SIM Activation,2025-10-19 21:43:42,Escalated,,Medium
2659,48895,Slow Internet,2024-09-22 12:16:10,Resolved,12,High
2660,47745,Customer Service,2023-01-23 16:47:47,Open,,High
2661,20829,Wrong Plan Charged,2023-11-12 06:06:32,Closed,7,High
2662,2266,Signal Not Available,2026-03-03 15:26:37,Closed,6,High
2663,49289,Customer Service,2023-11-26 16:26:17,Escalated,,Critical
2664,33980,Recharge Failure,2026-04-05 14:00:50,In Progress,,Critical
2665,8843,Refund Request,2025-09-28 03:34:12,Resolved,8,Critical
2666,41247,SIM Activation,2025-07-29 02:00:40,Resolved,8,Low
2667,24296,Slow Internet,2025-08-14 15:51:22,Open,,High
2668,22804,Wrong Plan Charged,2026-02-15 14:13:09,Escalated,,High
2669,1309,Network Issue,2025-06-19 01:46:37,Resolved,8,High
2670,20711,Customer Service,2024-07-03 09:11:23,Closed,0,Critical
2671,49250,Recharge Failure,2025-12-20 13:52:03,Escalated,,Medium
2672,13310,Porting Issue,2023-06-30 05:22:49,Escalated,,Low
2673,20416,Porting Issue,2026-04-28 16:08:13,Closed,8,Low
2674,40416,Signal Not Available,2025-11-01 16:59:55,Open,,Low
2675,47996,Porting Issue,2025-08-05 08:07:03,In Progress,,High
2676,43155,Recharge Failure,2023-05-18 13:57:52,In Progress,,Low
2677,21558,Wrong Plan Charged,2024-03-11 16:28:53,Closed,12,High
2678,15835,Porting Issue,2024-01-28 13:43:37,Closed,6,High
2679,17628,SIM Activation,2025-08-27 15:28:50,Escalated,,High
2680,36096,Call Drop,2024-05-20 00:53:11,Closed,12,Critical
2681,13185,Data Not Working,2025-10-04 19:22:21,Closed,0,Low
2682,45238,Billing Dispute,2023-01-29 06:44:16,Open,,Low
2683,24142,Call Drop,2024-04-09 13:43:40,Closed,12,High
2684,43082,Customer Service,2025-01-07 21:39:06,Escalated,,Low
2685,13904,Recharge Failure,2023-01-13 09:39:57,Escalated,,High
2686,37661,Customer Service,2024-01-11 15:42:33,Resolved,5,High
2687,21188,Signal Not Available,2023-11-02 05:27:35,In Progress,,Medium
2688,41124,Slow Internet,2023-06-17 10:25:10,In Progress,,Low
2689,46772,SIM Activation,2023-06-12 23:19:26,Resolved,7,Critical
2690,4389,Wrong Plan Charged,2025-10-02 05:58:38,Closed,9,High
2691,24552,Data Not Working,2023-07-18 13:03:15,Closed,6,Critical
2692,17223,Porting Issue,2026-04-03 12:03:02,Resolved,6,Low
2693,14324,Wrong Plan Charged,2023-03-20 02:27:56,Escalated,,Low
2694,49665,Porting Issue,2026-01-18 11:30:08,Closed,7,Critical
2695,32907,Billing Dispute,2025-05-20 20:25:51,Open,,Critical
2696,21999,Call Drop,2023-11-16 10:02:42,Resolved,1,High
2697,30961,Data Not Working,2023-10-18 07:40:55,In Progress,,High
2698,15883,Porting Issue,2025-03-02 23:27:01,Open,,Critical
2699,34580,Signal Not Available,2025-05-18 18:20:19,Escalated,,Medium
2700,15544,SIM Activation,2023-10-01 02:55:57,Resolved,12,High
2701,47194,Call Drop,2023-06-05 21:42:22,Resolved,6,High
2702,30952,Slow Internet,2023-12-27 10:16:46,In Progress,,Critical
2703,15922,Porting Issue,2024-01-03 07:08:09,In Progress,,High
2704,26707,Porting Issue,2025-12-03 11:50:23,In Progress,,Low
2705,26118,Data Not Working,2026-04-03 11:16:31,Escalated,,Low
2706,36581,Wrong Plan Charged,2023-04-01 18:32:29,Open,,High
2707,39314,Slow Internet,2025-05-18 08:16:43,Resolved,5,Low
2708,17884,Network Issue,2023-11-18 09:53:54,Closed,7,Low
2709,1118,Refund Request,2025-02-19 22:31:42,In Progress,,Medium
2710,33998,Data Not Working,2023-02-04 08:20:41,Closed,2,Critical
2711,28345,SIM Activation,2026-03-22 08:55:59,Open,,Low
2712,44908,Recharge Failure,2024-11-15 17:28:18,Open,,High
2713,24486,Wrong Plan Charged,2023-11-24 22:57:48,Closed,8,Critical
2714,14014,Porting Issue,2024-10-11 08:13:09,Resolved,13,Low
2715,32137,SIM Activation,2025-07-20 23:34:38,Closed,4,Low
2716,42370,Customer Service,2024-09-27 09:22:59,In Progress,,Low
2717,1146,Refund Request,2023-02-07 19:38:30,Closed,11,Critical
2718,14817,Call Drop,2024-04-21 06:53:09,Closed,9,Low
2719,4170,Slow Internet,2025-06-29 07:31:19,Resolved,1,High
2720,29058,Slow Internet,2025-01-21 08:19:55,Closed,1,Low
2721,9418,Recharge Failure,2024-03-07 04:01:00,Open,,High
2722,18992,Slow Internet,2024-04-08 02:09:23,Open,,Low
2723,409,Wrong Plan Charged,2025-04-24 20:52:46,In Progress,,High
2724,10341,Signal Not Available,2023-08-20 14:17:28,In Progress,,Low
2725,37716,Signal Not Available,2025-06-22 12:09:54,Closed,6,Critical
2726,46672,Billing Dispute,2025-09-12 01:35:01,In Progress,,Critical
2727,23552,Slow Internet,2026-02-08 19:14:02,Resolved,13,Medium
2728,17138,Refund Request,2025-12-03 23:14:35,Resolved,9,Low
2729,9154,Porting Issue,2026-03-29 07:00:47,Resolved,4,Critical
2730,466,Slow Internet,2026-04-30 02:37:43,Closed,6,Medium
2731,5975,Call Drop,2024-06-24 16:52:34,Escalated,,Medium
2732,39542,SIM Activation,2023-09-10 09:27:34,Escalated,,High
2733,14638,Data Not Working,2023-06-05 00:46:09,Escalated,,Critical
2734,46337,Billing Dispute,2024-01-24 14:38:20,Resolved,2,Critical
2735,3513,Signal Not Available,2024-07-04 05:45:37,Open,,Critical
2736,27134,Slow Internet,2023-06-28 04:08:04,Escalated,,Critical
2737,47553,Signal Not Available,2024-06-23 05:17:18,Escalated,,Critical
2738,41790,Recharge Failure,2024-01-17 19:15:17,Resolved,6,Medium
2739,48426,SIM Activation,2025-04-23 05:31:31,In Progress,,Critical
2740,33871,Wrong Plan Charged,2026-06-02 07:48:24,Escalated,,High
2741,7734,Recharge Failure,2024-10-28 23:24:35,Resolved,4,Critical
2742,22356,Signal Not Available,2025-05-08 07:09:14,Resolved,12,Critical
2743,11515,Call Drop,2025-03-15 08:16:29,Resolved,3,High
2744,31511,Call Drop,2026-03-09 02:48:56,In Progress,,Low
2745,22510,Data Not Working,2024-09-17 04:42:20,In Progress,,Low
2746,15824,Recharge Failure,2023-10-16 02:22:14,Open,,Medium
2747,38008,Billing Dispute,2025-08-30 19:22:26,Closed,2,Critical
2748,48497,Signal Not Available,2025-03-30 23:53:42,Escalated,,Medium
2749,47930,Signal Not Available,2025-11-14 21:41:20,In Progress,,High
2750,21080,Refund Request,2024-10-15 07:08:40,In Progress,,Medium
2751,18570,Refund Request,2023-01-02 09:22:12,Escalated,,Critical
2752,19210,Refund Request,2026-02-21 16:07:14,Open,,High
2753,13185,Network Issue,2026-04-26 14:41:47,Resolved,15,Critical
2754,16292,Network Issue,2024-07-15 08:25:54,In Progress,,Critical
2755,32389,Billing Dispute,2023-07-03 13:08:13,Open,,High
2756,26386,Network Issue,2023-08-22 14:54:34,Resolved,4,Low
2757,16104,Slow Internet,2025-02-01 21:11:11,Escalated,,Medium
2758,45809,Network Issue,2024-08-11 12:13:08,Closed,10,Medium
2759,24035,Signal Not Available,2025-03-07 00:52:14,Open,,High
2760,15101,Wrong Plan Charged,2023-07-11 09:03:33,Open,,Medium
2761,18223,Slow Internet,2024-08-20 13:13:26,Open,,Low
2762,7780,Wrong Plan Charged,2026-03-28 18:22:47,Open,,Medium
2763,22574,Signal Not Available,2025-03-01 14:58:08,Escalated,,Critical
2764,38894,Recharge Failure,2024-01-04 21:48:25,Escalated,,Medium
2765,33305,Refund Request,2026-07-23 19:08:33,Resolved,7,Medium
2766,37408,Data Not Working,2024-10-04 23:25:25,Escalated,,High
2767,17783,Recharge Failure,2024-10-13 08:59:00,Resolved,12,Low
2768,42114,Slow Internet,2024-12-06 07:40:43,Open,,Low
2769,11706,Signal Not Available,2024-02-12 19:47:13,Open,,Low
2770,18405,Slow Internet,2023-08-04 04:27:01,In Progress,,Low
2771,8248,Wrong Plan Charged,2024-01-19 23:02:37,Escalated,,Low
2772,9647,Call Drop,2023-05-19 14:58:42,In Progress,,Low
2773,46601,Network Issue,2026-01-22 12:12:21,In Progress,,Medium
2774,30870,Call Drop,2025-07-26 17:55:20,Closed,8,Critical
2775,8372,Refund Request,2023-08-27 21:45:55,Closed,15,High
2776,22338,Refund Request,2023-05-16 19:21:49,Closed,0,High
2777,19177,Call Drop,2025-04-03 08:24:49,Closed,15,Low
2778,4378,Refund Request,2023-01-29 00:19:59,Open,,High
2779,13061,Refund Request,2023-03-15 09:54:27,In Progress,,Critical
2780,19395,Recharge Failure,2026-01-08 23:05:33,Closed,10,Medium
2781,29079,Recharge Failure,2023-01-11 19:20:01,Closed,14,Critical
2782,5049,SIM Activation,2025-11-15 19:07:23,Escalated,,Critical
2783,21952,Refund Request,2026-04-11 20:53:06,In Progress,,Medium
2784,3177,Customer Service,2025-08-03 04:35:16,Escalated,,Medium
2785,27205,Data Not Working,2024-02-29 21:29:00,Closed,3,Critical
2786,43278,Refund Request,2025-08-29 22:45:13,Open,,Low
2787,5140,SIM Activation,2024-08-30 16:29:11,Resolved,9,Low
2788,43603,SIM Activation,2024-10-11 11:13:09,Escalated,,Critical
2789,381,Call Drop,2024-04-13 07:14:15,Escalated,,High
2790,13708,Network Issue,2023-05-20 09:17:36,Escalated,,Low
2791,8336,Wrong Plan Charged,2025-02-19 20:31:12,In Progress,,Medium
2792,41849,Signal Not Available,2025-08-26 14:05:52,Closed,1,High
2793,27857,Customer Service,2025-03-26 01:30:38,Escalated,,High
2794,25686,Signal Not Available,2026-03-27 05:11:54,Escalated,,Medium
2795,6280,Data Not Working,2025-09-06 15:29:42,Closed,10,Critical
2796,31596,Billing Dispute,2025-10-08 23:30:48,In Progress,,Critical
2797,34985,SIM Activation,2026-06-10 22:45:05,Closed,4,Critical
2798,18453,Network Issue,2025-11-29 00:45:31,In Progress,,Low
2799,36930,Wrong Plan Charged,2024-06-01 03:49:16,Escalated,,Medium
2800,19426,Billing Dispute,2025-07-31 18:00:51,In Progress,,Critical
2801,33320,Recharge Failure,2024-10-03 10:15:15,Escalated,,Critical
2802,40830,Porting Issue,2024-12-02 08:56:34,In Progress,,Medium
2803,21737,Data Not Working,2025-07-26 22:03:31,Closed,12,Medium
2804,11001,Customer Service,2024-10-26 11:06:58,Open,,Low
2805,19948,Recharge Failure,2025-02-24 01:19:08,Resolved,11,Critical
2806,17427,Customer Service,2026-03-05 16:37:05,Resolved,15,High
2807,5541,Call Drop,2024-05-11 16:32:53,Open,,Medium
2808,21148,Porting Issue,2023-11-24 20:36:13,Open,,Low
2809,22801,Recharge Failure,2024-02-03 21:04:17,Escalated,,Medium
2810,18347,Billing Dispute,2025-05-21 14:31:31,Open,,Critical
2811,10653,Customer Service,2023-04-23 06:17:41,Resolved,13,Critical
2812,43358,Data Not Working,2025-07-17 09:35:44,Escalated,,High
2813,14958,Data Not Working,2023-08-11 23:06:07,Closed,3,Critical
2814,42656,Billing Dispute,2023-09-14 07:32:57,Closed,2,Medium
2815,21546,SIM Activation,2025-06-23 16:55:17,Open,,Low
2816,12631,Customer Service,2025-10-06 10:57:32,Closed,7,Low
2817,18350,Recharge Failure,2023-10-11 17:59:28,Escalated,,High
2818,35322,Network Issue,2024-09-16 01:13:53,Escalated,,High
2819,12707,Slow Internet,2025-06-14 02:21:34,Resolved,15,Critical
2820,8886,Network Issue,2023-07-14 20:11:25,In Progress,,High
2821,40907,Network Issue,2023-12-08 22:40:14,In Progress,,High
2822,16768,Billing Dispute,2023-09-18 02:23:17,Closed,13,Critical
2823,41511,Slow Internet,2025-06-02 16:26:06,In Progress,,Critical
2824,22941,Wrong Plan Charged,2024-12-11 08:30:03,Closed,5,High
2825,40161,Wrong Plan Charged,2024-06-22 08:27:42,Resolved,6,High
2826,684,Signal Not Available,2026-06-29 08:05:16,In Progress,,Low
2827,25274,Call Drop,2026-06-06 11:05:08,Resolved,8,Medium
2828,4135,Refund Request,2025-04-15 11:23:15,In Progress,,Critical
2829,47926,Data Not Working,2026-07-07 04:53:44,In Progress,,Critical
2830,39418,Signal Not Available,2025-07-14 15:01:23,Closed,12,Critical
2831,20171,Data Not Working,2023-06-25 17:30:05,Closed,9,High
2832,1177,Porting Issue,2023-07-30 22:56:09,Resolved,6,High
2833,9971,SIM Activation,2026-04-03 17:13:47,Open,,High
2834,14532,Data Not Working,2025-03-06 18:17:44,Resolved,12,High
2835,44146,Customer Service,2025-03-14 13:34:24,Open,,High
2836,14627,Customer Service,2026-07-18 00:53:19,Resolved,15,Low
2837,6306,Customer Service,2026-07-02 05:46:05,Open,,High
2838,17269,Wrong Plan Charged,2023-10-04 11:35:26,Resolved,11,Critical
2839,40961,Refund Request,2025-05-28 00:56:02,In Progress,,Low
2840,22938,Wrong Plan Charged,2026-01-28 02:24:55,Resolved,9,Low
2841,17609,Recharge Failure,2023-09-12 08:46:20,In Progress,,Critical
2842,31783,Slow Internet,2023-06-28 13:01:15,In Progress,,Critical
2843,419,Signal Not Available,2025-03-12 09:05:21,Escalated,,Medium
2844,30873,Network Issue,2025-05-03 03:10:53,In Progress,,Medium
2845,3157,Signal Not Available,2026-03-04 21:46:43,In Progress,,Low
2846,37011,Porting Issue,2025-06-06 19:04:08,Resolved,3,Medium
2847,16019,Customer Service,2025-11-07 22:37:11,Open,,Medium
2848,9002,Slow Internet,2024-02-09 21:59:40,Escalated,,Medium
2849,40027,Call Drop,2023-06-13 23:18:13,In Progress,,High
2850,37430,Recharge Failure,2024-03-20 18:24:14,Escalated,,Low
2851,18015,Billing Dispute,2023-04-02 21:11:31,Resolved,1,Medium
2852,521,Signal Not Available,2023-01-11 11:07:43,Escalated,,Medium
2853,38474,Slow Internet,2024-07-31 13:48:32,Open,,Medium
2854,44218,Customer Service,2023-09-16 14:47:56,Escalated,,Low
2855,7278,Porting Issue,2025-09-13 22:13:36,In Progress,,High
2856,10210,Call Drop,2026-06-25 02:46:00,In Progress,,High
2857,63,Billing Dispute,2026-05-12 03:00:29,In Progress,,Medium
2858,26182,Billing Dispute,2025-11-05 12:38:25,In Progress,,High
2859,47229,Wrong Plan Charged,2024-10-29 18:01:33,In Progress,,Critical
2860,44293,Slow Internet,2023-09-03 11:24:23,Resolved,9,Low
2861,26825,Porting Issue,2023-07-26 13:50:19,Resolved,7,High
2862,19062,Porting Issue,2023-06-01 21:14:48,Escalated,,Low
2863,5358,Data Not Working,2023-10-24 04:20:54,Escalated,,Low
2864,49955,Wrong Plan Charged,2024-05-15 09:47:55,Resolved,7,Medium
2865,3234,Call Drop,2026-06-19 01:15:38,In Progress,,High
2866,31106,Billing Dispute,2024-12-24 18:46:48,Closed,3,Low
2867,38178,Customer Service,2026-02-14 08:30:46,In Progress,,High
2868,23545,Recharge Failure,2023-05-01 08:17:48,Open,,High
2869,28317,Call Drop,2025-01-20 16:50:20,Resolved,6,Low
2870,10704,Slow Internet,2023-11-20 16:49:31,Open,,Critical
2871,10658,Billing Dispute,2025-10-06 04:47:51,Closed,15,Critical
2872,2106,Billing Dispute,2025-06-30 12:45:12,Open,,High
2873,16809,Data Not Working,2023-05-10 03:33:08,Open,,High
