usage_id,customer_id,tower_id,session_date,data_used_mb,session_duration_min,network_type
5810,15954,454,2023-01-02 13:30:46,670.63,129.3,4G
5811,26484,145,2024-11-23 15:16:35,1490.73,145.3,5G
5812,36604,3,2025-06-24 03:51:14,3377.6,172.1,5G
5813,8417,75,2025-03-03 19:16:33,51.0,295.0,4G
5814,48840,147,2024-04-28 17:44:24,2303.49,125.2,5G
5815,14525,219,2025-01-09 15:58:20,3844.85,297.1,5G
5816,1442,60,2026-02-28 08:05:10,542.91,129.0,4G
5817,38757,365,2025-11-17 15:03:01,4092.39,4.0,3G
5818,20865,280,2025-04-02 16:47:45,487.87,289.6,5G
5819,49175,470,2023-09-04 17:49:42,873.51,267.1,3G
5820,4528,487,2026-01-29 12:03:11,359.4,35.4,5G
5821,41820,259,2024-05-25 12:51:23,4861.22,9.2,5G
5822,26875,88,2023-08-30 20:24:46,351.69,130.2,5G
5823,2173,208,2024-03-22 21:28:46,1426.25,31.8,3G
5824,44959,261,2026-03-04 23:54:00,303.52,131.9,4G
5825,30806,140,2023-04-24 15:42:03,1154.53,247.9,5G
5826,3203,479,2024-09-12 15:26:25,3434.0,39.7,5G
5827,28276,159,2026-03-23 14:26:28,1845.34,82.6,3G
5828,15031,284,2024-08-16 06:02:25,1195.8,292.7,3G
5829,20053,234,2023-06-02 08:28:38,2748.89,234.9,5G
5830,36134,132,2024-11-12 03:59:24,1827.44,123.5,4G
5831,18992,276,2025-06-25 18:43:57,2509.45,95.8,3G
5832,4812,242,2025-06-02 05:23:21,3364.51,107.3,5G
5833,9742,346,2024-11-24 03:18:04,444.83,57.5,3G
5834,37227,36,2025-12-12 18:38:50,2572.14,182.0,5G
5835,16490,236,2024-02-23 13:34:53,1157.76,268.7,3G
5836,9573,470,2026-06-12 02:22:24,4225.4,247.8,5G
5837,30042,451,2026-05-02 12:39:20,4183.11,213.6,5G
5838,40544,212,2023-05-11 02:41:33,2959.59,11.6,4G
5839,7426,201,2023-09-11 06:51:02,4529.5,172.5,3G
5840,36527,115,2024-02-27 05:32:15,3430.73,235.5,5G
5841,34910,375,2025-08-28 23:06:00,2831.69,136.9,3G
5842,13266,257,2024-09-13 15:06:56,3128.6,157.3,5G
5843,22358,263,2023-12-29 11:59:25,3955.03,87.8,4G
5844,29948,307,2024-03-29 18:30:46,2900.95,290.3,5G
5845,6050,208,2026-05-26 07:43:41,4359.7,19.4,3G
5846,10363,376,2025-09-18 15:25:14,1548.09,236.1,4G
5847,39492,198,2024-12-18 20:49:32,3324.37,6.7,4G
5848,37448,274,2025-07-24 13:36:11,444.34,113.8,4G
5849,39194,471,2023-11-29 13:16:03,324.69,2.8,4G
5850,12743,336,2025-05-05 11:09:51,2249.35,283.1,5G
5851,15664,224,2026-05-22 11:10:20,378.94,32.7,4G
5852,41011,219,2023-08-18 07:59:11,1284.27,143.7,5G
5853,13026,470,2024-05-07 10:20:06,3972.92,181.0,3G
5854,31793,241,2024-10-06 17:08:34,4908.86,263.3,3G
5855,47065,473,2025-12-10 09:49:48,2177.49,91.0,3G
5856,9030,193,2023-06-13 03:58:00,2199.14,138.8,4G
5857,2813,411,2023-06-11 09:09:28,1887.47,245.0,3G
5858,25159,303,2025-10-08 03:30:10,4193.39,209.8,5G
5859,45025,338,2023-01-22 15:50:10,821.28,26.6,5G
5860,41495,330,2025-06-13 06:02:34,3731.76,250.8,4G
5861,48198,112,2026-04-23 09:26:28,893.86,248.1,4G
5862,41221,222,2023-05-23 08:25:28,3669.35,250.1,3G
5863,1818,216,2024-09-05 16:53:41,370.83,192.4,3G
5864,27046,219,2023-02-15 21:54:44,1247.29,253.7,4G
5865,12991,485,2024-10-11 06:41:04,2481.17,291.1,4G
5866,39606,401,2025-03-27 04:58:33,724.09,91.7,4G
5867,2867,407,2025-01-31 20:54:41,968.69,11.3,5G
5868,34958,490,2025-10-22 12:57:37,1971.41,71.4,5G
5869,13250,464,2024-06-16 01:36:10,3342.2,274.0,5G
5870,36014,422,2024-08-29 13:05:31,709.83,243.2,3G
5871,15273,252,2024-12-20 16:23:48,3059.41,42.3,4G
5872,46688,338,2023-07-14 22:05:05,74.53,73.6,3G
5873,41078,289,2026-06-17 09:02:58,4929.58,287.6,4G
5874,31423,78,2024-02-27 21:51:24,1598.44,205.8,3G
5875,30998,152,2024-04-11 00:54:04,1555.88,187.2,4G
5876,12822,2,2024-08-22 22:53:48,656.2,258.4,5G
5877,37349,267,2026-01-18 02:57:56,575.79,73.1,5G
5878,3938,188,2024-07-03 17:29:49,2743.99,292.2,3G
5879,26251,69,2026-07-05 05:06:30,4193.27,202.2,3G
5880,20767,290,2025-09-06 15:19:02,3631.01,81.4,5G
5881,96,121,2025-10-23 21:00:04,2348.73,234.4,3G
5882,49327,58,2023-05-13 13:51:29,3648.7,211.1,4G
5883,3205,257,2026-03-10 21:44:02,3798.34,57.8,4G
5884,17057,313,2025-10-11 21:44:29,4970.77,137.8,5G
5885,12871,42,2024-06-26 12:39:34,2323.66,1.4,5G
5886,5400,458,2023-11-25 23:18:40,3176.42,117.0,3G
5887,15084,318,2023-04-10 18:08:10,4212.82,158.9,5G
5888,22475,107,2024-03-25 16:51:18,4096.12,241.7,4G
5889,775,480,2026-03-19 12:21:32,741.1,155.3,3G
5890,40516,315,2025-03-27 12:04:47,1663.19,164.7,5G
5891,7059,251,2023-04-05 16:44:05,3074.49,14.9,5G
5892,581,241,2023-10-04 07:47:39,3711.36,242.3,3G
5893,21161,144,2025-09-25 03:10:20,3827.04,254.9,3G
5894,35173,369,2024-06-15 16:44:10,4286.65,272.7,5G
5895,46017,71,2024-12-24 21:02:17,896.07,117.4,4G
5896,25647,257,2023-07-19 04:05:49,4531.22,282.7,5G
5897,40745,128,2025-06-07 06:17:37,2762.12,263.8,4G
5898,44670,484,2024-06-05 01:26:48,1550.02,36.5,5G
5899,17475,380,2025-02-25 03:38:38,2560.08,69.1,4G
5900,44127,102,2023-05-10 02:47:38,1892.92,124.1,4G
5901,37044,245,2023-06-21 22:31:28,3924.54,11.7,5G
5902,33314,358,2024-12-06 06:16:40,3918.79,154.1,5G
5903,42318,80,2024-11-11 12:09:49,223.41,154.9,3G
5904,20046,49,2026-02-02 05:46:52,4130.41,64.0,3G
5905,46371,64,2024-03-21 17:10:25,3414.45,282.0,3G
5906,42251,121,2023-07-07 18:26:00,2338.43,147.6,5G
5907,36486,193,2026-01-28 18:51:56,4669.87,59.8,4G
5908,8208,275,2026-05-22 03:18:35,192.62,213.1,3G
5909,43554,82,2024-09-16 06:20:44,4503.72,76.7,4G
5910,14926,200,2024-08-19 02:34:18,2496.09,66.1,5G
5911,10046,151,2025-08-07 22:02:40,3049.12,51.9,4G
5912,49249,194,2026-03-01 00:25:18,290.52,126.2,5G
5913,35297,446,2024-05-22 15:26:46,8.19,2.9,5G
5914,26949,417,2025-08-14 22:57:44,922.05,144.7,5G
5915,31999,172,2024-08-02 05:20:59,4589.96,192.5,5G
5916,40022,294,2023-03-30 15:23:43,907.76,224.1,5G
5917,13699,65,2024-09-22 13:27:14,3333.72,30.7,4G
5918,2436,90,2026-02-18 18:22:46,4457.66,60.2,5G
5919,30711,52,2025-05-30 02:35:12,1623.13,48.5,5G
5920,9864,46,2026-04-24 16:41:41,3663.73,219.5,3G
5921,23356,332,2026-04-09 12:01:06,1089.12,34.1,5G
5922,21055,361,2026-02-25 03:19:03,897.23,148.8,4G
5923,31669,154,2024-03-08 08:39:59,4649.4,22.8,4G
5924,34654,480,2026-05-02 06:02:45,862.34,197.0,4G
5925,1714,254,2024-06-01 23:39:19,1483.84,51.1,3G
5926,27316,144,2023-03-08 00:20:45,676.26,135.1,4G
5927,26693,78,2024-04-30 09:34:57,4308.89,296.1,3G
5928,34718,30,2023-12-02 09:28:39,145.16,62.1,4G
5929,22989,154,2025-08-21 00:11:01,1913.66,32.5,3G
5930,47972,164,2024-06-22 22:35:58,800.6,229.4,5G
5931,46023,350,2025-02-20 18:25:22,1913.02,228.2,5G
5932,10790,412,2024-12-29 02:27:13,4807.32,81.0,5G
5933,5588,383,2023-05-23 18:03:25,3171.9,62.0,3G
5934,24966,491,2023-01-15 20:01:51,903.05,23.1,3G
5935,6712,15,2024-10-18 12:52:53,3145.1,130.1,4G
5936,39440,124,2024-09-04 16:21:42,2329.71,295.3,4G
5937,11945,312,2023-03-07 08:44:11,4922.16,196.6,3G
5938,2182,17,2025-02-06 22:05:03,4177.64,49.1,4G
5939,22689,482,2024-06-18 19:39:43,2615.65,46.6,5G
5940,29881,344,2023-06-09 20:14:54,1634.1,197.6,4G
5941,42140,391,2023-04-08 13:59:49,2257.91,157.0,5G
5942,43457,142,2026-01-17 02:23:34,535.15,208.9,5G
5943,46956,107,2025-03-17 08:20:43,3272.21,75.3,5G
5944,29687,445,2024-07-02 09:55:59,368.93,49.7,3G
5945,49753,265,2023-02-13 14:20:47,433.84,169.1,3G
5946,45822,258,2026-02-14 05:57:03,1556.49,186.7,4G
5947,20995,325,2026-06-25 02:12:45,1027.66,70.8,4G
5948,39033,461,2023-11-26 00:16:49,4230.25,271.8,5G
5949,13378,425,2025-03-12 18:49:44,474.29,136.2,3G
5950,47605,285,2026-02-12 16:08:20,1704.12,171.7,3G
5951,23033,58,2023-10-19 07:28:38,2110.24,5.8,5G
5952,13345,363,2025-10-30 10:18:00,2770.22,220.0,3G
5953,15936,5,2024-04-27 18:39:03,1113.42,221.2,4G
5954,6502,294,2023-04-27 07:22:22,1424.04,77.8,4G
5955,31192,311,2025-11-04 22:49:50,4192.66,295.1,4G
5956,23918,62,2023-06-08 14:34:04,2699.52,223.5,4G
5957,47397,14,2023-09-23 16:14:51,4177.85,280.9,4G
5958,8879,400,2026-01-03 22:01:43,2114.59,52.0,4G
5959,18049,124,2023-11-18 15:24:52,464.81,217.2,3G
5960,42123,274,2024-04-06 00:46:07,1100.03,12.1,5G
5961,34178,229,2024-01-24 01:18:08,1458.43,176.8,4G
5962,41677,249,2026-05-04 23:35:31,3148.52,46.5,4G
5963,9849,316,2026-03-17 05:06:35,2969.89,193.3,3G
5964,21737,109,2025-01-29 13:40:18,1966.53,129.9,4G
5965,10689,447,2026-03-28 04:53:18,4766.0,129.8,5G
5966,10756,85,2023-10-02 20:52:41,1094.69,250.6,4G
5967,44763,224,2025-09-17 02:03:35,1900.79,82.3,4G
5968,42074,41,2025-01-29 13:12:13,2248.92,229.7,5G
5969,25677,82,2023-05-14 03:48:19,341.08,250.5,4G
5970,21640,425,2026-06-03 06:10:52,1300.31,265.7,4G
5971,17963,258,2026-03-19 06:48:26,3023.81,164.8,3G
5972,41862,306,2025-05-11 22:34:32,1798.09,134.4,3G
5973,18073,28,2023-02-18 18:29:52,1347.55,276.8,4G
5974,3294,332,2025-06-02 11:35:58,3099.29,161.1,3G
5975,40248,61,2023-05-05 17:52:25,1405.63,220.5,5G
5976,34610,158,2025-10-25 08:02:57,4098.31,44.5,3G
5977,22425,31,2024-12-16 03:53:21,2879.57,205.7,4G
5978,21611,105,2026-05-26 02:29:24,4643.32,195.8,5G
5979,26204,55,2026-05-05 10:00:15,3840.43,177.2,4G
5980,38545,313,2024-08-12 16:54:13,1227.87,290.7,5G
5981,14433,162,2026-01-07 19:29:45,3721.49,298.3,3G
5982,11650,445,2024-09-20 13:08:22,4250.45,188.2,5G
5983,22705,99,2025-01-23 03:00:11,1764.26,187.8,4G
5984,13761,284,2024-05-22 20:25:27,3178.23,161.0,4G
5985,46784,59,2025-08-13 07:04:14,4218.23,239.9,4G
5986,11952,287,2025-12-22 23:10:22,2529.18,137.4,5G
5987,10738,72,2026-01-14 19:07:50,3589.33,164.0,3G
5988,39618,238,2026-05-30 03:13:25,3716.95,141.5,3G
5989,33264,56,2023-12-15 07:38:58,2401.26,239.9,4G
5990,20425,94,2023-05-08 09:41:02,3089.63,9.9,5G
5991,10810,222,2025-05-08 05:52:59,4444.33,121.7,3G
5992,46421,59,2026-07-14 05:45:37,852.68,64.6,5G
5993,25733,65,2025-11-24 07:24:38,1389.62,234.3,3G
5994,4799,23,2024-12-01 05:56:21,2600.54,51.8,5G
5995,47402,203,2023-05-10 20:27:36,1502.13,154.5,4G
5996,14114,202,2024-03-08 20:47:25,1809.66,185.3,3G
5997,26326,493,2024-11-17 14:48:08,1388.81,291.1,4G
5998,23273,336,2023-07-12 01:45:31,1305.61,104.5,4G
5999,48741,294,2026-02-20 12:48:50,247.34,282.1,3G
6000,38120,30,2026-04-17 01:33:08,4758.15,83.1,5G
6001,38029,345,2024-07-22 10:03:11,4368.46,141.0,3G
6002,36720,282,2023-01-13 23:38:47,2487.38,52.2,5G
6003,33258,210,2025-09-17 00:22:50,3341.3,262.5,3G
6004,34151,261,2025-06-04 01:49:47,3545.3,247.5,3G
6005,36174,312,2025-11-02 12:20:21,2664.54,80.3,5G
6006,34370,203,2024-06-19 09:28:22,3121.14,81.8,4G
6007,1973,397,2025-11-17 20:49:13,1539.16,90.1,5G
6008,17835,400,2025-07-12 07:54:18,2866.28,116.3,3G
6009,25023,112,2025-07-11 19:38:49,99.52,276.2,4G
6010,38983,254,2024-12-21 05:41:14,4166.11,181.2,4G
6011,36221,82,2026-02-05 18:17:14,2338.86,274.5,5G
6012,24081,358,2023-07-26 12:03:22,407.97,197.2,5G
6013,22733,83,2025-02-12 17:45:02,4053.36,100.5,3G
6014,17752,496,2025-06-27 16:14:19,159.47,173.2,3G
6015,32755,282,2025-07-26 21:17:38,2214.73,287.2,5G
6016,1239,62,2024-11-16 21:29:57,1028.19,297.6,3G
6017,10224,79,2025-11-05 19:40:22,3742.29,25.1,5G
6018,42360,460,2023-03-23 00:05:28,3282.53,261.6,5G
6019,24949,39,2026-01-10 15:26:05,589.71,212.5,3G
6020,6292,318,2025-11-03 22:39:07,1433.64,63.5,5G
6021,28874,343,2025-09-24 14:33:31,2515.78,297.0,3G
6022,30080,112,2025-06-27 15:32:28,1292.87,126.4,4G
6023,38975,259,2023-11-09 16:59:11,167.32,104.3,3G
6024,37867,351,2023-03-11 10:20:18,2621.89,161.2,5G
6025,41561,317,2026-07-24 16:04:23,2776.13,152.7,5G
6026,38163,324,2023-10-20 09:05:25,2095.1,279.9,5G
6027,24071,112,2026-01-29 09:50:21,2363.85,41.5,3G
6028,2093,27,2024-04-06 10:17:10,2316.55,296.7,5G
6029,5634,336,2024-08-29 23:14:39,1773.4,128.1,3G
6030,37131,292,2025-07-02 21:16:42,3789.95,232.4,5G
6031,18022,43,2023-01-20 06:49:04,1488.03,201.8,5G
6032,6911,47,2024-01-16 18:09:42,1977.59,175.8,3G
6033,43405,140,2023-11-02 09:34:37,1400.33,38.8,4G
6034,32503,36,2026-05-31 17:05:32,1004.67,35.8,4G
6035,42382,252,2025-03-01 22:14:49,1641.01,86.6,5G
6036,21793,387,2024-07-16 15:46:52,952.34,50.0,4G
6037,45335,116,2025-02-04 08:32:48,3602.43,204.4,5G
6038,29546,211,2024-12-14 04:39:38,2011.1,233.2,4G
6039,17509,470,2026-04-10 04:04:47,3513.25,299.3,3G
6040,11872,476,2023-08-25 09:41:46,4550.7,117.0,4G
6041,49897,434,2023-06-01 11:10:10,4273.26,270.1,5G
6042,13825,106,2023-03-14 22:57:17,4098.72,105.2,3G
6043,48484,311,2023-08-22 22:06:05,4817.4,254.5,5G
6044,33812,291,2023-08-08 04:38:51,1889.43,283.0,3G
6045,45673,216,2023-05-31 18:30:41,614.56,132.5,3G
6046,44301,371,2023-07-22 23:34:25,1401.6,18.3,3G
6047,33583,141,2023-07-26 22:42:10,859.26,127.2,5G
6048,10464,2,2026-04-16 16:48:42,1582.39,294.4,5G
6049,12172,493,2023-01-07 05:12:32,3565.64,261.1,4G
6050,48517,380,2023-06-13 07:10:35,2313.28,101.7,3G
6051,34446,321,2023-08-26 06:13:42,1087.86,23.7,4G
6052,43383,154,2025-03-13 02:53:45,4852.75,240.7,5G
6053,20367,294,2026-03-18 22:19:52,4512.13,124.5,5G
6054,35954,472,2026-02-17 10:32:29,1322.68,112.7,4G
6055,2712,439,2023-01-15 06:55:36,605.42,185.9,5G
6056,28900,399,2024-05-14 10:37:18,576.03,236.9,4G
6057,24821,357,2023-08-31 11:05:11,3364.52,119.3,5G
6058,36078,461,2024-12-08 18:27:57,4343.94,58.6,4G
6059,29674,159,2023-08-19 23:33:29,3144.55,77.7,3G
6060,38384,406,2024-02-29 00:30:50,2430.75,220.4,5G
6061,47841,273,2023-09-17 18:08:26,1335.33,185.0,4G
6062,32756,200,2026-05-28 03:42:44,821.62,204.1,4G
6063,33057,222,2023-04-23 13:33:52,4849.41,60.9,3G
6064,32256,363,2024-04-22 10:18:01,4241.77,61.9,4G
6065,24777,132,2023-12-25 07:30:44,4649.77,159.9,4G
6066,30683,183,2024-10-17 02:09:29,2618.33,190.6,5G
6067,36583,99,2025-06-09 21:39:01,1848.71,120.5,5G
6068,35636,85,2025-12-16 22:28:53,4853.98,34.7,3G
6069,8334,285,2025-10-03 02:52:18,2691.84,30.4,5G
6070,47715,130,2024-02-02 12:58:24,2944.48,61.2,3G
6071,14368,455,2024-07-29 13:45:28,1756.2,187.5,3G
6072,32630,402,2023-05-19 12:26:50,2119.7,239.0,3G
6073,2448,155,2025-04-26 15:54:17,93.06,132.1,5G
6074,11093,41,2023-10-06 12:31:22,4251.66,295.8,3G
6075,48987,81,2024-05-19 15:28:22,400.91,209.3,4G
6076,33783,141,2023-02-18 19:43:23,955.39,228.9,3G
6077,43023,237,2026-03-01 15:07:02,466.1,97.5,5G
6078,12881,375,2024-07-10 20:47:26,244.42,247.4,3G
6079,15617,64,2024-07-16 17:18:50,2682.23,134.9,4G
6080,22749,115,2023-11-21 22:39:48,4315.79,294.5,5G
6081,32041,227,2024-04-03 16:19:28,920.07,270.3,3G
6082,8717,330,2025-10-19 20:35:17,911.49,65.9,3G
6083,33264,486,2023-06-28 21:47:45,1128.08,75.9,4G
6084,4669,160,2025-02-19 07:45:46,1111.61,142.7,4G
6085,12853,86,2023-04-05 13:12:59,4551.25,78.1,4G
6086,39865,480,2024-01-20 01:19:43,1577.92,38.3,4G
6087,23763,429,2025-11-07 01:05:40,4643.34,206.6,5G
6088,44582,333,2025-11-11 00:21:37,556.19,195.3,4G
6089,11349,1,2024-12-27 12:19:03,3077.23,16.2,5G
6090,43959,255,2026-02-04 18:51:51,4915.93,215.3,3G
6091,26382,49,2023-08-03 10:41:06,448.73,76.7,5G
6092,19314,256,2025-03-16 04:50:27,128.41,248.1,3G
6093,38722,291,2024-09-09 20:21:53,2872.81,104.3,3G
6094,16059,324,2025-06-20 18:40:11,1879.12,178.2,5G
6095,5583,144,2023-05-31 23:30:55,217.07,3.1,3G
6096,13997,413,2025-07-16 15:42:39,3178.5,280.4,3G
6097,24440,96,2023-06-25 21:44:05,466.99,224.8,5G
6098,49046,174,2024-03-19 18:29:08,2148.66,87.3,4G
6099,49545,377,2025-09-02 08:22:13,475.85,12.7,4G
6100,16211,70,2024-05-26 16:30:13,4591.77,45.2,4G
6101,29493,159,2024-05-16 08:37:35,896.56,233.6,3G
6102,49196,37,2023-08-12 07:07:24,4413.6,299.2,5G
6103,27607,152,2024-04-22 07:30:28,1743.45,139.0,5G
6104,28902,499,2025-05-04 23:53:10,3504.69,120.2,3G
6105,27817,52,2026-06-16 00:09:27,3495.83,211.7,5G
6106,31744,281,2023-12-04 20:06:39,3929.4,253.7,5G
6107,930,483,2023-08-22 20:44:57,4770.55,251.7,3G
6108,19902,109,2024-12-16 08:06:26,4869.78,142.6,3G
6109,42212,148,2024-07-03 06:07:15,2039.41,132.5,4G
6110,43019,434,2024-02-14 13:48:22,4844.42,189.8,4G
6111,10657,11,2026-02-24 02:18:50,3753.74,239.5,5G
6112,44017,388,2025-10-14 16:18:25,4888.08,113.2,3G
6113,11318,49,2023-10-17 11:22:31,2189.24,151.9,3G
6114,3162,126,2025-10-26 05:01:36,3045.93,236.3,5G
6115,37674,252,2024-05-06 05:11:29,2963.93,2.7,4G
6116,45356,31,2025-07-16 05:41:43,3177.81,245.8,5G
6117,19596,380,2024-04-15 07:10:36,3507.56,183.7,4G
6118,37984,390,2024-01-24 06:49:18,1756.19,2.3,4G
6119,21762,454,2023-10-01 14:32:47,3169.36,91.7,5G
6120,30497,12,2025-05-30 23:52:49,3834.72,250.3,5G
6121,30965,211,2023-04-21 12:06:00,1155.46,87.3,5G
6122,20751,472,2026-02-02 15:15:17,3604.15,231.7,3G
6123,16499,133,2023-07-05 19:32:04,2891.6,112.5,3G
6124,6471,361,2024-04-09 00:15:28,2510.83,213.1,3G
6125,5504,166,2024-08-25 15:58:15,1640.04,37.2,4G
6126,4275,75,2025-12-30 17:04:57,3488.98,181.8,5G
6127,41427,140,2024-10-21 03:05:40,1747.99,55.7,3G
6128,25383,163,2025-11-26 11:42:59,1887.21,183.6,5G
6129,44681,358,2023-02-01 11:47:05,2030.88,289.7,5G
6130,34104,493,2024-12-03 03:17:59,1265.04,285.4,5G
6131,2051,337,2023-06-17 02:16:20,776.63,244.1,3G
6132,40129,374,2023-04-10 21:20:03,1518.92,218.8,4G
6133,12879,458,2025-01-21 14:08:14,4955.07,253.8,3G
6134,271,196,2025-10-05 13:10:44,3016.45,201.3,4G
6135,19140,112,2024-03-13 03:09:21,1924.7,195.9,5G
6136,6890,365,2025-10-07 11:33:16,3259.34,62.3,4G
6137,24991,441,2023-11-04 21:01:50,1123.58,248.8,4G
6138,42068,1,2023-06-23 09:25:16,4993.53,114.3,4G
6139,17000,424,2025-12-31 04:55:52,208.16,26.3,5G
6140,25106,143,2023-03-25 13:09:49,744.57,296.7,3G
6141,5680,318,2023-07-09 07:48:20,39.12,144.7,3G
6142,40940,134,2024-06-22 11:53:16,2283.71,134.1,5G
6143,31076,327,2024-07-03 10:36:25,3706.12,279.6,5G
6144,4674,432,2023-02-18 14:51:19,748.87,172.2,3G
6145,32944,379,2024-08-16 02:49:10,922.82,277.2,5G
6146,45774,253,2023-02-03 20:49:07,1288.61,239.7,5G
6147,49934,467,2024-01-23 21:43:10,525.04,2.1,4G
6148,42631,262,2025-04-03 14:32:37,1546.45,161.8,4G
6149,48863,186,2024-08-06 11:30:29,3839.05,283.5,5G
6150,46033,73,2023-07-14 06:06:39,4397.05,71.3,3G
6151,46679,250,2024-02-10 08:37:33,2522.6,224.4,5G
6152,9725,180,2024-08-25 16:13:43,787.58,209.8,3G
6153,45919,366,2023-08-26 17:17:41,538.91,8.1,3G
6154,6535,174,2026-04-06 13:30:12,633.52,209.9,4G
6155,11358,439,2023-10-07 10:19:06,4932.89,94.2,5G
6156,27912,124,2023-12-19 01:23:51,2607.36,218.3,5G
6157,42063,302,2024-03-06 22:23:27,1588.15,183.1,5G
6158,43859,257,2026-04-13 16:35:39,3554.36,170.7,4G
6159,24730,118,2023-01-03 19:22:45,1528.6,218.1,3G
6160,42834,426,2023-04-16 10:33:07,2779.24,18.0,4G
6161,46631,165,2026-01-13 01:38:42,2411.53,64.0,5G
6162,33775,52,2024-03-27 06:03:08,1883.15,230.9,5G
6163,17940,8,2023-05-15 13:26:23,3171.72,268.7,5G
6164,1908,147,2023-10-02 14:49:05,1443.27,218.1,3G
6165,6242,124,2025-08-03 09:21:09,3948.2,82.8,5G
6166,16190,466,2026-02-18 18:03:57,1833.45,151.1,3G
6167,22930,281,2025-02-01 10:49:00,4639.04,22.4,5G
6168,5424,106,2025-07-27 15:40:39,3226.67,71.1,5G
6169,47761,235,2025-11-01 12:30:42,3470.23,86.5,3G
6170,19273,120,2025-08-28 15:21:36,3393.93,224.8,3G
6171,43269,465,2025-09-14 08:12:16,741.03,67.4,5G
6172,18733,12,2024-10-09 04:02:52,2837.1,144.8,5G
6173,42867,19,2024-03-24 00:47:24,1913.54,6.7,3G
6174,4003,307,2023-04-04 14:14:40,4848.23,245.2,3G
6175,20391,164,2024-07-11 06:40:57,1892.15,181.2,4G
6176,22193,351,2025-11-10 18:05:24,2423.23,239.0,3G
6177,17331,263,2025-10-16 14:25:48,2391.27,289.8,5G
6178,25921,206,2026-06-11 03:54:53,1772.78,182.0,3G
6179,3392,283,2025-05-27 08:34:31,72.75,96.8,3G
6180,9385,269,2026-01-10 11:27:37,3585.66,286.9,3G
6181,46962,30,2025-07-05 02:44:15,4640.93,59.0,3G
6182,25454,87,2025-04-05 16:49:29,4867.43,175.2,3G
6183,48383,312,2023-04-16 13:14:38,540.41,128.3,5G
6184,38266,230,2026-02-18 00:15:50,37.66,207.4,3G
6185,24959,237,2024-07-27 10:18:31,2422.25,216.4,3G
6186,28459,155,2026-02-07 05:56:24,375.97,193.5,3G
6187,45426,346,2025-10-18 08:12:23,4923.33,30.1,5G
6188,40470,484,2025-09-18 06:54:49,560.96,3.6,4G
6189,33167,402,2023-05-07 05:31:30,2471.22,21.8,5G
6190,8226,146,2026-06-19 23:35:24,3217.77,32.4,5G
6191,17668,168,2025-01-20 10:38:34,2777.73,163.8,4G
6192,34915,437,2025-11-06 02:55:00,4416.67,264.4,4G
6193,43930,369,2025-02-01 05:15:53,1993.43,281.3,5G
6194,37131,376,2026-02-03 18:02:08,2542.61,58.4,3G
6195,16386,389,2026-06-30 22:08:03,1904.43,260.8,4G
6196,10803,257,2024-05-31 08:29:39,3396.96,185.5,5G
6197,1780,106,2025-10-15 22:00:27,2097.36,260.0,4G
6198,32192,253,2026-03-23 22:47:57,4965.39,78.9,4G
6199,8236,414,2025-10-13 21:17:00,1685.3,44.1,3G
6200,31761,36,2024-07-22 01:42:01,364.6,2.9,3G
6201,30565,27,2025-04-26 04:57:19,3416.21,64.6,4G
6202,42005,126,2024-03-07 22:25:21,4852.83,150.1,3G
6203,25337,230,2025-03-24 18:57:58,1964.93,75.0,4G
6204,28454,350,2023-05-16 21:34:43,2244.63,122.4,3G
6205,3451,243,2023-03-24 22:08:30,2422.82,225.5,5G
6206,12828,147,2026-05-05 20:21:58,75.33,140.6,4G
6207,25139,184,2023-10-20 21:54:43,1555.63,164.9,3G
6208,46268,354,2025-02-16 01:21:40,877.35,263.9,3G
6209,5626,154,2023-08-04 07:38:08,2817.32,20.9,4G
6210,31241,293,2024-11-07 10:12:25,3388.28,229.6,4G
6211,26536,288,2023-08-11 08:57:31,3105.41,85.6,3G
6212,3375,105,2025-07-15 06:07:15,702.02,104.2,3G
6213,37256,94,2024-09-11 22:16:41,628.36,166.6,4G
6214,12223,424,2026-07-21 13:06:52,100.12,85.2,4G
6215,43867,103,2025-05-28 10:43:45,4098.4,192.7,5G
6216,3507,400,2024-04-22 15:49:19,4725.42,23.0,3G
6217,43247,405,2024-03-12 23:54:52,4181.03,150.5,3G
6218,1691,160,2024-07-30 20:28:22,4759.94,199.0,5G
6219,21944,129,2024-06-10 11:50:05,4081.9,81.1,3G
6220,20394,384,2025-02-27 13:16:32,2163.14,272.6,5G
6221,40051,18,2025-04-04 06:35:24,644.81,177.1,3G
6222,7331,283,2025-12-23 04:35:22,3337.06,192.2,4G
6223,32585,325,2024-08-12 11:42:14,1182.64,15.9,5G
6224,26448,139,2024-09-12 17:37:31,4036.83,290.0,5G
6225,25374,47,2025-07-15 04:38:34,2806.57,82.7,5G
6226,37772,84,2025-12-12 18:15:27,4876.69,179.1,5G
6227,10775,295,2026-01-21 06:50:00,889.94,62.5,3G
6228,37517,296,2024-12-19 23:55:23,4751.17,112.7,4G
6229,480,149,2024-03-04 09:02:57,1831.78,195.7,5G
6230,9307,321,2024-05-07 14:21:21,2071.6,189.1,3G
6231,7060,304,2024-03-03 12:04:30,3287.02,175.0,4G
6232,23003,94,2024-12-02 14:53:57,2697.59,267.4,3G
6233,23113,278,2026-06-07 14:29:04,3002.89,167.9,5G
6234,22420,472,2026-02-24 00:27:22,2699.1,279.6,3G
6235,14635,82,2026-04-01 11:15:01,1459.34,287.5,3G
